ID,workWithTB,workInPH,Question,Response,profession,phRole,employer,clinician
ID_30,Yes,Yes,Q17Aopt1,4,Research,Research,Other,Non-Physician
ID_30,Yes,Yes,Q14Aopt3,2,Research,Research,Other,Non-Physician
ID_30,Yes,Yes,Q8Aopt4,4,Research,Research,Other,Non-Physician
ID_30,Yes,Yes,Q21Aopt4,Strongly Agree,Research,Research,Other,Non-Physician
ID_30,Yes,Yes,Q23Aopt1,Disagree,Research,Research,Other,Non-Physician
ID_30,Yes,Yes,Q23Aopt2,Agree,Research,Research,Other,Non-Physician
ID_30,Yes,Yes,Q23Aopt3,Neutral,Research,Research,Other,Non-Physician
ID_30,Yes,Yes,Q17Aopt6,2,Research,Research,Other,Non-Physician
ID_30,Yes,Yes,Q10Aopt1,Full Name (Ex. Susceptible; Resistant; Unknown),Research,Research,Other,Non-Physician
ID_30,Yes,Yes,Q8Aopt2,3,Research,Research,Other,Non-Physician
ID_30,Yes,Yes,Q8Aopt3,2,Research,Research,Other,Non-Physician
ID_31,Yes,Yes,Q21Aopt2,Neutral,Research,Laboratory,Academic Institution,Non-Physician
ID_31,Yes,Yes,Q13Aopt2,3,Research,Laboratory,Academic Institution,Non-Physician
ID_31,Yes,Yes,Q20Aopt1,Disagree,Research,Laboratory,Academic Institution,Non-Physician
ID_31,Yes,Yes,Q21Aopt1,Agree,Research,Laboratory,Academic Institution,Non-Physician
ID_31,Yes,Yes,Q12Aopt2,2,Research,Laboratory,Academic Institution,Non-Physician
ID_31,Yes,Yes,Q24Aopt4,4,Research,Laboratory,Academic Institution,Non-Physician
ID_31,Yes,Yes,Q20Aopt4,Strongly Agree,Research,Laboratory,Academic Institution,Non-Physician
ID_31,Yes,Yes,Q13Aopt1,2,Research,Laboratory,Academic Institution,Non-Physician
ID_31,Yes,Yes,Q6Aopt4,2,Research,Laboratory,Academic Institution,Non-Physician
ID_31,Yes,Yes,Q17Aopt2,4,Research,Laboratory,Academic Institution,Non-Physician
ID_31,Yes,Yes,Q22Aopt4,Agree,Research,Laboratory,Academic Institution,Non-Physician
ID_31,Yes,Yes,Q12Aopt1,3,Research,Laboratory,Academic Institution,Non-Physician
ID_31,Yes,Yes,Q19opt1,B (Two column),Research,Laboratory,Academic Institution,Non-Physician
ID_31,Yes,Yes,Q11Bopt1,1,Research,Laboratory,Academic Institution,Non-Physician
ID_31,Yes,Yes,Q17Aopt4,3,Research,Laboratory,Academic Institution,Non-Physician
ID_31,Yes,Yes,Q22Aopt3,Agree,Research,Laboratory,Academic Institution,Non-Physician
ID_31,Yes,Yes,Q20Aopt2,Strongly Agree,Research,Laboratory,Academic Institution,Non-Physician
ID_31,Yes,Yes,Q5Aopt1,A (with bolding),Research,Laboratory,Academic Institution,Non-Physician
ID_31,Yes,Yes,Q22Aopt1,Agree,Research,Laboratory,Academic Institution,Non-Physician
ID_31,Yes,Yes,Q24Aopt3,2,Research,Laboratory,Academic Institution,Non-Physician
ID_31,Yes,Yes,Q18opt1,A (Summary statement),Research,Laboratory,Academic Institution,Non-Physician
ID_31,Yes,Yes,Q6Aopt3,4,Research,Laboratory,Academic Institution,Non-Physician
ID_31,Yes,Yes,Q15Aopt1,B (Organism name),Research,Laboratory,Academic Institution,Non-Physician
ID_31,Yes,Yes,Q24Aopt1,3,Research,Laboratory,Academic Institution,Non-Physician
ID_31,Yes,Yes,Q17Aopt5,6,Research,Laboratory,Academic Institution,Non-Physician
ID_31,Yes,Yes,Q2Copt3,NA,Research,Laboratory,Academic Institution,Non-Physician
ID_31,Yes,Yes,Q6Aopt2,1,Research,Laboratory,Academic Institution,Non-Physician
ID_31,Yes,Yes,Q21Aopt3,Strongly Agree,Research,Laboratory,Academic Institution,Non-Physician
ID_31,Yes,Yes,Q11Bopt5,1,Research,Laboratory,Academic Institution,Non-Physician
ID_31,Yes,Yes,Q23Aopt4,Strongly Agree,Research,Laboratory,Academic Institution,Non-Physician
ID_31,Yes,Yes,Q7Aopt1,A (Full sentence),Research,Laboratory,Academic Institution,Non-Physician
ID_31,Yes,Yes,Q11Bopt3,1,Research,Laboratory,Academic Institution,Non-Physician
ID_31,Yes,Yes,Q23Aopt3,Disagree,Research,Laboratory,Academic Institution,Non-Physician
ID_31,Yes,Yes,Q13Aopt3,1,Research,Laboratory,Academic Institution,Non-Physician
ID_31,Yes,Yes,Q2Copt4,NA,Research,Laboratory,Academic Institution,Non-Physician
ID_31,Yes,Yes,Q20Aopt3,Disagree,Research,Laboratory,Academic Institution,Non-Physician
ID_31,Yes,Yes,Q12Aopt4,4,Research,Laboratory,Academic Institution,Non-Physician
ID_31,Yes,Yes,Q11Bopt2,NA,Research,Laboratory,Academic Institution,Non-Physician
ID_31,Yes,Yes,Q12Aopt3,1,Research,Laboratory,Academic Institution,Non-Physician
ID_31,Yes,Yes,Q21Aopt4,Agree,Research,Laboratory,Academic Institution,Non-Physician
ID_31,Yes,Yes,Q11Bopt4,NA,Research,Laboratory,Academic Institution,Non-Physician
ID_31,Yes,Yes,Q17Aopt3,1,Research,Laboratory,Academic Institution,Non-Physician
ID_31,Yes,Yes,Q24Aopt2,1,Research,Laboratory,Academic Institution,Non-Physician
ID_31,Yes,Yes,Q16Aopt5,2,Research,Laboratory,Academic Institution,Non-Physician
ID_31,Yes,Yes,Q16Aopt1,1,Research,Laboratory,Academic Institution,Non-Physician
ID_31,Yes,Yes,Q23Aopt1,Agree,Research,Laboratory,Academic Institution,Non-Physician
ID_31,Yes,Yes,Q14Aopt1,1,Research,Laboratory,Academic Institution,Non-Physician
ID_31,Yes,Yes,Q22Aopt2,Agree,Research,Laboratory,Academic Institution,Non-Physician
ID_31,Yes,Yes,Q6Aopt1,3,Research,Laboratory,Academic Institution,Non-Physician
ID_31,Yes,Yes,Q14Aopt2,3,Research,Laboratory,Academic Institution,Non-Physician
ID_31,Yes,Yes,Q16Aopt4,4,Research,Laboratory,Academic Institution,Non-Physician
ID_31,Yes,Yes,Q11Aopt1,Yes ; on the same table with the drug susceptibility data,Research,Laboratory,Academic Institution,Non-Physician
ID_31,Yes,Yes,Q2Copt1,1,Research,Laboratory,Academic Institution,Non-Physician
ID_31,Yes,Yes,Q8Aopt4,4,Research,Laboratory,Academic Institution,Non-Physician
ID_31,Yes,Yes,Q16Aopt3,5,Research,Laboratory,Academic Institution,Non-Physician
ID_31,Yes,Yes,Q8Aopt2,1,Research,Laboratory,Academic Institution,Non-Physician
ID_31,Yes,Yes,Q16Aopt2,3,Research,Laboratory,Academic Institution,Non-Physician
ID_31,Yes,Yes,Q8Aopt1,3,Research,Laboratory,Academic Institution,Non-Physician
ID_31,Yes,Yes,Q14Aopt3,2,Research,Laboratory,Academic Institution,Non-Physician
ID_31,Yes,Yes,Q2Copt2,NA,Research,Laboratory,Academic Institution,Non-Physician
ID_31,Yes,Yes,Q23Aopt2,Agree,Research,Laboratory,Academic Institution,Non-Physician
ID_31,Yes,Yes,Q17Aopt6,2,Research,Laboratory,Academic Institution,Non-Physician
ID_31,Yes,Yes,Q9Aopt1,3-letter abbreviation (Ex. INH),Research,Laboratory,Academic Institution,Non-Physician
ID_31,Yes,Yes,Q17Aopt1,5,Research,Laboratory,Academic Institution,Non-Physician
ID_31,Yes,Yes,Q8Aopt3,2,Research,Laboratory,Academic Institution,Non-Physician
ID_31,Yes,Yes,Q10Aopt1,Full Name (Ex. Susceptible; Resistant; Unknown),Research,Laboratory,Academic Institution,Non-Physician
ID_32,Yes,Yes,Q21Aopt1,Strongly Agree,Research,Research,Academic Institution,Non-Physician
ID_32,Yes,Yes,Q17Aopt5,5,Research,Research,Academic Institution,Non-Physician
ID_32,Yes,Yes,Q21Aopt2,Strongly Agree,Research,Research,Academic Institution,Non-Physician
ID_32,Yes,Yes,Q24Aopt4,4,Research,Research,Academic Institution,Non-Physician
ID_32,Yes,Yes,Q23Aopt4,Disagree,Research,Research,Academic Institution,Non-Physician
ID_32,Yes,Yes,Q12Aopt2,3,Research,Research,Academic Institution,Non-Physician
ID_32,Yes,Yes,Q12Aopt1,4,Research,Research,Academic Institution,Non-Physician
ID_32,Yes,Yes,Q13Aopt1,3,Research,Research,Academic Institution,Non-Physician
ID_32,Yes,Yes,Q24Aopt2,1,Research,Research,Academic Institution,Non-Physician
ID_32,Yes,Yes,Q6Aopt4,2,Research,Research,Academic Institution,Non-Physician
ID_32,Yes,Yes,Q17Aopt4,2,Research,Research,Academic Institution,Non-Physician
ID_32,Yes,Yes,Q24Aopt3,3,Research,Research,Academic Institution,Non-Physician
ID_32,Yes,Yes,Q21Aopt3,Strongly Agree,Research,Research,Academic Institution,Non-Physician
ID_32,Yes,Yes,Q17Aopt2,4,Research,Research,Academic Institution,Non-Physician
ID_32,Yes,Yes,Q17Aopt3,3,Research,Research,Academic Institution,Non-Physician
ID_32,Yes,Yes,Q20Aopt4,Agree,Research,Research,Academic Institution,Non-Physician
ID_32,Yes,Yes,Q22Aopt1,Neutral,Research,Research,Academic Institution,Non-Physician
ID_32,Yes,Yes,Q24Aopt1,2,Research,Research,Academic Institution,Non-Physician
ID_32,Yes,Yes,Q6Aopt3,4,Research,Research,Academic Institution,Non-Physician
ID_32,Yes,Yes,Q20Aopt2,Neutral,Research,Research,Academic Institution,Non-Physician
ID_32,Yes,Yes,Q5Aopt1,A (with bolding),Research,Research,Academic Institution,Non-Physician
ID_32,Yes,Yes,Q22Aopt4,Disagree,Research,Research,Academic Institution,Non-Physician
ID_32,Yes,Yes,Q15Aopt1,B (Organism name),Research,Research,Academic Institution,Non-Physician
ID_32,Yes,Yes,Q20Aopt3,Agree,Research,Research,Academic Institution,Non-Physician
ID_32,Yes,Yes,Q18opt1,B (No summary Statement),Research,Research,Academic Institution,Non-Physician
ID_32,Yes,Yes,Q22Aopt3,Disagree,Research,Research,Academic Institution,Non-Physician
ID_32,Yes,Yes,Q16Aopt1,2,Research,Research,Academic Institution,Non-Physician
ID_32,Yes,Yes,Q6Aopt2,1,Research,Research,Academic Institution,Non-Physician
ID_32,Yes,Yes,Q11Bopt5,NA,Research,Research,Academic Institution,Non-Physician
ID_32,Yes,Yes,Q12Aopt3,1,Research,Research,Academic Institution,Non-Physician
ID_32,Yes,Yes,Q13Aopt2,2,Research,Research,Academic Institution,Non-Physician
ID_32,Yes,Yes,Q12Aopt4,2,Research,Research,Academic Institution,Non-Physician
ID_32,Yes,Yes,Q20Aopt1,Neutral,Research,Research,Academic Institution,Non-Physician
ID_32,Yes,Yes,Q11Bopt1,NA,Research,Research,Academic Institution,Non-Physician
ID_32,Yes,Yes,Q6Aopt1,3,Research,Research,Academic Institution,Non-Physician
ID_32,Yes,Yes,Q11Bopt4,NA,Research,Research,Academic Institution,Non-Physician
ID_32,Yes,Yes,Q16Aopt2,1,Research,Research,Academic Institution,Non-Physician
ID_32,Yes,Yes,Q11Bopt2,1,Research,Research,Academic Institution,Non-Physician
ID_32,Yes,Yes,Q16Aopt4,4,Research,Research,Academic Institution,Non-Physician
ID_32,Yes,Yes,Q21Aopt4,Agree,Research,Research,Academic Institution,Non-Physician
ID_32,Yes,Yes,Q11Bopt3,NA,Research,Research,Academic Institution,Non-Physician
ID_32,Yes,Yes,Q2Copt1,NA,Research,Research,Academic Institution,Non-Physician
ID_32,Yes,Yes,Q8Aopt1,3,Research,Research,Academic Institution,Non-Physician
ID_32,Yes,Yes,Q7Aopt1,B (Summary),Research,Research,Academic Institution,Non-Physician
ID_32,Yes,Yes,Q19opt1,B (Two column),Research,Research,Academic Institution,Non-Physician
ID_32,Yes,Yes,Q17Aopt1,1,Research,Research,Academic Institution,Non-Physician
ID_32,Yes,Yes,Q14Aopt1,2,Research,Research,Academic Institution,Non-Physician
ID_32,Yes,Yes,Q2Copt4,NA,Research,Research,Academic Institution,Non-Physician
ID_32,Yes,Yes,Q13Aopt3,1,Research,Research,Academic Institution,Non-Physician
ID_32,Yes,Yes,Q17Aopt6,6,Research,Research,Academic Institution,Non-Physician
ID_32,Yes,Yes,Q16Aopt5,3,Research,Research,Academic Institution,Non-Physician
ID_32,Yes,Yes,Q14Aopt3,3,Research,Research,Academic Institution,Non-Physician
ID_32,Yes,Yes,Q23Aopt1,Neutral,Research,Research,Academic Institution,Non-Physician
ID_32,Yes,Yes,Q16Aopt3,5,Research,Research,Academic Institution,Non-Physician
ID_32,Yes,Yes,Q11Aopt1,Yes ; on the same table with the drug susceptibility data,Research,Research,Academic Institution,Non-Physician
ID_32,Yes,Yes,Q14Aopt2,1,Research,Research,Academic Institution,Non-Physician
ID_32,Yes,Yes,Q9Aopt1,Full Name (Ex. isoniazid),Research,Research,Academic Institution,Non-Physician
ID_32,Yes,Yes,Q2Copt3,NA,Research,Research,Academic Institution,Non-Physician
ID_32,Yes,Yes,Q23Aopt2,Neutral,Research,Research,Academic Institution,Non-Physician
ID_32,Yes,Yes,Q8Aopt4,4,Research,Research,Academic Institution,Non-Physician
ID_32,Yes,Yes,Q8Aopt3,1,Research,Research,Academic Institution,Non-Physician
ID_32,Yes,Yes,Q10Aopt1,1-letter abbreviation (Ex. S; R; U),Research,Research,Academic Institution,Non-Physician
ID_32,Yes,Yes,Q23Aopt3,Neutral,Research,Research,Academic Institution,Non-Physician
ID_32,Yes,Yes,Q2Copt2,NA,Research,Research,Academic Institution,Non-Physician
ID_32,Yes,Yes,Q8Aopt2,2,Research,Research,Academic Institution,Non-Physician
ID_32,Yes,Yes,Q22Aopt2,Agree,Research,Research,Academic Institution,Non-Physician
ID_33,Yes,Yes,Q21Aopt2,Agree,Laboratory,Surveillance,Academic Institution,Non-Physician
ID_33,Yes,Yes,Q19opt1,B (Two column),Laboratory,Surveillance,Academic Institution,Non-Physician
ID_33,Yes,Yes,Q24Aopt3,2,Laboratory,Surveillance,Academic Institution,Non-Physician
ID_33,Yes,Yes,Q6Aopt4,2,Laboratory,Surveillance,Academic Institution,Non-Physician
ID_33,Yes,Yes,Q24Aopt2,1,Laboratory,Surveillance,Academic Institution,Non-Physician
ID_33,Yes,Yes,Q18opt1,A (Summary statement),Laboratory,Surveillance,Academic Institution,Non-Physician
ID_33,Yes,Yes,Q21Aopt1,Agree,Laboratory,Surveillance,Academic Institution,Non-Physician
ID_33,Yes,Yes,Q24Aopt4,4,Laboratory,Surveillance,Academic Institution,Non-Physician
ID_33,Yes,Yes,Q20Aopt4,Neutral,Laboratory,Surveillance,Academic Institution,Non-Physician
ID_33,Yes,Yes,Q12Aopt2,3,Laboratory,Surveillance,Academic Institution,Non-Physician
ID_33,Yes,Yes,Q20Aopt1,Neutral,Laboratory,Surveillance,Academic Institution,Non-Physician
ID_33,Yes,Yes,Q12Aopt1,2,Laboratory,Surveillance,Academic Institution,Non-Physician
ID_33,Yes,Yes,Q22Aopt4,Agree,Laboratory,Surveillance,Academic Institution,Non-Physician
ID_33,Yes,Yes,Q20Aopt2,Neutral,Laboratory,Surveillance,Academic Institution,Non-Physician
ID_33,Yes,Yes,Q11Bopt3,1,Laboratory,Surveillance,Academic Institution,Non-Physician
ID_33,Yes,Yes,Q24Aopt1,3,Laboratory,Surveillance,Academic Institution,Non-Physician
ID_33,Yes,Yes,Q6Aopt3,4,Laboratory,Surveillance,Academic Institution,Non-Physician
ID_33,Yes,Yes,Q6Aopt1,3,Laboratory,Surveillance,Academic Institution,Non-Physician
ID_33,Yes,Yes,Q20Aopt3,Neutral,Laboratory,Surveillance,Academic Institution,Non-Physician
ID_33,Yes,Yes,Q13Aopt1,3,Laboratory,Surveillance,Academic Institution,Non-Physician
ID_33,Yes,Yes,Q21Aopt3,Agree,Laboratory,Surveillance,Academic Institution,Non-Physician
ID_33,Yes,Yes,Q6Aopt2,1,Laboratory,Surveillance,Academic Institution,Non-Physician
ID_33,Yes,Yes,Q11Bopt1,1,Laboratory,Surveillance,Academic Institution,Non-Physician
ID_33,Yes,Yes,Q12Aopt3,1,Laboratory,Surveillance,Academic Institution,Non-Physician
ID_33,Yes,Yes,Q22Aopt3,Agree,Laboratory,Surveillance,Academic Institution,Non-Physician
ID_33,Yes,Yes,Q5Aopt1,A (with bolding),Laboratory,Surveillance,Academic Institution,Non-Physician
ID_33,Yes,Yes,Q11Bopt2,NA,Laboratory,Surveillance,Academic Institution,Non-Physician
ID_33,Yes,Yes,Q22Aopt1,Agree,Laboratory,Surveillance,Academic Institution,Non-Physician
ID_33,Yes,Yes,Q13Aopt2,1,Laboratory,Surveillance,Academic Institution,Non-Physician
ID_33,Yes,Yes,Q7Aopt1,They are equally informative,Laboratory,Surveillance,Academic Institution,Non-Physician
ID_33,Yes,Yes,Q11Bopt4,NA,Laboratory,Surveillance,Academic Institution,Non-Physician
ID_33,Yes,Yes,Q12Aopt4,4,Laboratory,Surveillance,Academic Institution,Non-Physician
ID_33,Yes,Yes,Q17Aopt2,4,Laboratory,Surveillance,Academic Institution,Non-Physician
ID_33,Yes,Yes,Q16Aopt3,4,Laboratory,Surveillance,Academic Institution,Non-Physician
ID_33,Yes,Yes,Q11Aopt1,Yes ; on the same table with the drug susceptibility data,Laboratory,Surveillance,Academic Institution,Non-Physician
ID_33,Yes,Yes,Q17Aopt5,5,Laboratory,Surveillance,Academic Institution,Non-Physician
ID_33,Yes,Yes,Q21Aopt4,Agree,Laboratory,Surveillance,Academic Institution,Non-Physician
ID_33,Yes,Yes,Q16Aopt5,2,Laboratory,Surveillance,Academic Institution,Non-Physician
ID_33,Yes,Yes,Q16Aopt2,1,Laboratory,Surveillance,Academic Institution,Non-Physician
ID_33,Yes,Yes,Q23Aopt3,Disagree,Laboratory,Surveillance,Academic Institution,Non-Physician
ID_33,Yes,Yes,Q14Aopt1,3,Laboratory,Surveillance,Academic Institution,Non-Physician
ID_33,Yes,Yes,Q11Bopt5,1,Laboratory,Surveillance,Academic Institution,Non-Physician
ID_33,Yes,Yes,Q17Aopt4,1,Laboratory,Surveillance,Academic Institution,Non-Physician
ID_33,Yes,Yes,Q2Copt4,NA,Laboratory,Surveillance,Academic Institution,Non-Physician
ID_33,Yes,Yes,Q16Aopt4,5,Laboratory,Surveillance,Academic Institution,Non-Physician
ID_33,Yes,Yes,Q17Aopt1,3,Laboratory,Surveillance,Academic Institution,Non-Physician
ID_33,Yes,Yes,Q23Aopt4,Neutral,Laboratory,Surveillance,Academic Institution,Non-Physician
ID_33,Yes,Yes,Q8Aopt2,3,Laboratory,Surveillance,Academic Institution,Non-Physician
ID_33,Yes,Yes,Q2Copt3,NA,Laboratory,Surveillance,Academic Institution,Non-Physician
ID_33,Yes,Yes,Q16Aopt1,3,Laboratory,Surveillance,Academic Institution,Non-Physician
ID_33,Yes,Yes,Q13Aopt3,2,Laboratory,Surveillance,Academic Institution,Non-Physician
ID_33,Yes,Yes,Q17Aopt3,2,Laboratory,Surveillance,Academic Institution,Non-Physician
ID_33,Yes,Yes,Q14Aopt2,2,Laboratory,Surveillance,Academic Institution,Non-Physician
ID_33,Yes,Yes,Q17Aopt6,6,Laboratory,Surveillance,Academic Institution,Non-Physician
ID_33,Yes,Yes,Q14Aopt3,1,Laboratory,Surveillance,Academic Institution,Non-Physician
ID_33,Yes,Yes,Q23Aopt1,Strongly Disagree,Laboratory,Surveillance,Academic Institution,Non-Physician
ID_33,Yes,Yes,Q15Aopt1,B (Organism name),Laboratory,Surveillance,Academic Institution,Non-Physician
ID_33,Yes,Yes,Q22Aopt2,Agree,Laboratory,Surveillance,Academic Institution,Non-Physician
ID_33,Yes,Yes,Q10Aopt1,They are equally informative,Laboratory,Surveillance,Academic Institution,Non-Physician
ID_33,Yes,Yes,Q23Aopt2,Neutral,Laboratory,Surveillance,Academic Institution,Non-Physician
ID_33,Yes,Yes,Q2Copt1,NA,Laboratory,Surveillance,Academic Institution,Non-Physician
ID_33,Yes,Yes,Q8Aopt1,1,Laboratory,Surveillance,Academic Institution,Non-Physician
ID_33,Yes,Yes,Q8Aopt3,4,Laboratory,Surveillance,Academic Institution,Non-Physician
ID_33,Yes,Yes,Q9Aopt1,They are equally informative,Laboratory,Surveillance,Academic Institution,Non-Physician
ID_33,Yes,Yes,Q2Copt2,NA,Laboratory,Surveillance,Academic Institution,Non-Physician
ID_33,Yes,Yes,Q8Aopt4,2,Laboratory,Surveillance,Academic Institution,Non-Physician
ID_34,Yes,Yes,Q20Aopt1,Agree,Physician,Clinical,Academic Institution,Physician
ID_34,Yes,Yes,Q21Aopt1,Strongly Agree,Physician,Clinical,Academic Institution,Physician
ID_34,Yes,Yes,Q18opt1,A (Summary statement),Physician,Clinical,Academic Institution,Physician
ID_34,Yes,Yes,Q21Aopt2,Strongly Agree,Physician,Clinical,Academic Institution,Physician
ID_34,Yes,Yes,Q11Bopt3,1,Physician,Clinical,Academic Institution,Physician
ID_34,Yes,Yes,Q12Aopt2,3,Physician,Clinical,Academic Institution,Physician
ID_34,Yes,Yes,Q20Aopt4,Strongly Agree,Physician,Clinical,Academic Institution,Physician
ID_34,Yes,Yes,Q6Aopt1,4,Physician,Clinical,Academic Institution,Physician
ID_34,Yes,Yes,Q19opt1,B (Two column),Physician,Clinical,Academic Institution,Physician
ID_34,Yes,Yes,Q12Aopt3,1,Physician,Clinical,Academic Institution,Physician
ID_34,Yes,Yes,Q12Aopt1,4,Physician,Clinical,Academic Institution,Physician
ID_34,Yes,Yes,Q20Aopt2,Strongly Agree,Physician,Clinical,Academic Institution,Physician
ID_34,Yes,Yes,Q20Aopt3,Agree,Physician,Clinical,Academic Institution,Physician
ID_34,Yes,Yes,Q16Aopt2,1,Physician,Clinical,Academic Institution,Physician
ID_34,Yes,Yes,Q12Aopt4,2,Physician,Clinical,Academic Institution,Physician
ID_34,Yes,Yes,Q24Aopt3,3,Physician,Clinical,Academic Institution,Physician
ID_34,Yes,Yes,Q24Aopt1,2,Physician,Clinical,Academic Institution,Physician
ID_34,Yes,Yes,Q24Aopt2,1,Physician,Clinical,Academic Institution,Physician
ID_34,Yes,Yes,Q11Bopt2,NA,Physician,Clinical,Academic Institution,Physician
ID_34,Yes,Yes,Q5Aopt1,A (with bolding),Physician,Clinical,Academic Institution,Physician
ID_34,Yes,Yes,Q11Bopt4,NA,Physician,Clinical,Academic Institution,Physician
ID_34,Yes,Yes,Q11Bopt1,1,Physician,Clinical,Academic Institution,Physician
ID_34,Yes,Yes,Q17Aopt5,6,Physician,Clinical,Academic Institution,Physician
ID_34,Yes,Yes,Q17Aopt2,5,Physician,Clinical,Academic Institution,Physician
ID_34,Yes,Yes,Q7Aopt1,B (Summary),Physician,Clinical,Academic Institution,Physician
ID_34,Yes,Yes,Q16Aopt1,2,Physician,Clinical,Academic Institution,Physician
ID_34,Yes,Yes,Q11Aopt1,No ; I am not interested in the mutation data,Physician,Clinical,Academic Institution,Physician
ID_34,Yes,Yes,Q13Aopt1,3,Physician,Clinical,Academic Institution,Physician
ID_34,Yes,Yes,Q24Aopt4,4,Physician,Clinical,Academic Institution,Physician
ID_34,Yes,Yes,Q21Aopt4,Strongly Agree,Physician,Clinical,Academic Institution,Physician
ID_34,Yes,Yes,Q14Aopt1,3,Physician,Clinical,Academic Institution,Physician
ID_34,Yes,Yes,Q16Aopt5,4,Physician,Clinical,Academic Institution,Physician
ID_34,Yes,Yes,Q17Aopt4,2,Physician,Clinical,Academic Institution,Physician
ID_34,Yes,Yes,Q16Aopt3,5,Physician,Clinical,Academic Institution,Physician
ID_34,Yes,Yes,Q23Aopt4,Agree,Physician,Clinical,Academic Institution,Physician
ID_34,Yes,Yes,Q21Aopt3,Strongly Agree,Physician,Clinical,Academic Institution,Physician
ID_34,Yes,Yes,Q6Aopt2,2,Physician,Clinical,Academic Institution,Physician
ID_34,Yes,Yes,Q22Aopt4,Agree,Physician,Clinical,Academic Institution,Physician
ID_34,Yes,Yes,Q6Aopt4,3,Physician,Clinical,Academic Institution,Physician
